NUM_YEARS_TO_RUN,DISABLE_PATHFINDING,TEST_NAME,IS_SEEDED,SEED,TURN_TIME,DAYS_PER_YEAR,ENABLE_PERSONALITY_TRANSMISSION,AGE_TURN_ADULT,MIN_DEATH_AGE,MAX_DEATH_AGE,MIN_OFFSPRING_AMOUNT,MAX_OFFSPRING_AMOUNT,MIN_FERTILITY_AGE,MAX_FERTILITY_AGE,MIN_FRIENDS,MAX_FRIENDS,PERSONALITY_LENGTH,PERSONALITY_THRESHOLD,MAX_NUMBER_OF_SOCIAL_MEETUPS_PER_WEEK,DAILY_CHANCE_OF_SOCIAL_MEETUP,TIME_AT_WORK_SCHOOL,TIME_AT_HOME,TIME_AT_SOCIAL,MIN_INITIAL_CHILDREN,MAX_INITIAL_CHILDREN,MIN_INITIAL_PARENT_AGE,MAX_INITIAL_PARENT_AGE,MIN_INITIAL_CHILD_AGE,MAX_INITIAL_CHILD_AGE,SELECTED_MAP_INDEX,PERCENT_CHILD_SOCIAL_BUILDINGS,density,avgConnectivity,avgClusteringCoefficient,skewness,avgPathLength,medianPathLength,avgPercentCanReach,maxDepth,avgDepth,num_communities,avg_community_size,max_community_size,min_community_size,percent_nodes_that_can_reach_all_nodes,idealDensity,idealAvgConnectivity,idealAvgClusteringCoefficient,idealSkewness,idealAvgPathLength,idealMedianPathLength,idealAvgPercentCanReach,idealMaxDepth,idealAvgDepth,idealNum_communities,idealAvg_community_size,idealMax_community_size,idealMin_community_size,idealPercent_nodes_that_can_reach_all_nodes,
100,True,Personality length (93),True,6,0,1,False,18,70,100,0,3,20,50,3,5,93,0.5,2,0.25,0,0,0,0,3,20,40,0,17,0,0.2,0.02289916,5.45,0.4604166,0.003958181,3.406094,3,0.1253472,10,4.083333,12,4,5,3,0,0.02962185,7.05,0.5284721,3.708688,8.425354,8,0.6628469,30,17.14167,11,3.909091,5,3,0,
100,True,Personality length (93),True,5,0,1,False,18,70,100,0,3,20,50,3,5,93,0.5,2,0.25,0,0,0,0,3,20,40,0,17,0,0.2,0.01979726,5.107692,0.4294871,0.04949568,4.785617,4,0.1744379,17,5.684616,14,3.571429,4,3,0,0.02689326,6.938461,0.5083333,5.21417,9.638566,9,0.8717746,26,18.13077,10,4,5,3,0,
100,True,Personality length (93),True,4,0,1,False,18,70,100,0,3,20,50,3,5,93,0.5,2,0.25,0,0,0,0,3,20,40,0,17,0,0.2,0.02114846,5.033333,0.3236111,0.4270262,5.305793,4,0.2109722,17,6.708333,7,3.571429,6,3,0,0.03018207,7.183333,0.4666666,5.884764,9.064734,7,0.9751379,35,21.56667,9,3.777778,5,3,0,
100,True,Personality length (93),True,3,0,1,False,18,70,100,0,3,20,50,3,5,93,0.5,2,0.25,0,0,0,0,3,20,40,0,17,0,0.2,0.02180961,5.059829,0.4287749,0.2645665,3.480769,3,0.1139602,10,4.529914,13,3.846154,5,3,0,0.03050398,7.076923,0.4622508,5.963778,7.76997,7,0.676748,28,14.99145,9,4.888889,6,3,0,
100,True,Personality length (93),True,2,0,1,False,18,70,100,0,3,20,50,3,5,93,0.5,2,0.25,0,0,0,0,3,20,40,0,17,0,0.2,0.01960265,5.880795,0.3719647,0.1081947,7.396892,7,0.4064296,22,10.77483,10,3.7,5,3,0,0.02309051,6.927152,0.4591611,2.828547,9.25877,9,0.8838665,27,20.29801,14,3.928571,5,3,0,
100,True,Personality length (93),True,10,0,1,False,18,70,100,0,3,20,50,3,5,93,0.5,2,0.25,0,0,0,0,3,20,40,0,17,0,0.2,0.01974322,5.054264,0.3740311,0.317908,5.338235,5,0.1838831,17,5.713178,11,3.545455,4,3,0,0.02755572,7.054264,0.4638243,5.090695,8.064988,8,0.9237416,23,15.30233,10,4.6,6,3,0,
100,True,Personality length (93),True,1,0,1,False,18,70,100,0,3,20,50,3,5,93,0.5,2,0.25,0,0,0,0,3,20,40,0,17,0,0.2,0.02179858,4.839286,0.3928571,-0.2006649,6.793776,6,0.2535873,18,6.669643,10,4,5,3,0,0.03193372,7.089286,0.4255953,6.847758,6.832368,6,0.9083222,24,13.16964,7,3.571429,4,3,0,
100,True,Personality length (92),True,9,0,1,False,18,70,100,0,3,20,50,3,5,92,0.5,2,0.25,0,0,0,0,3,20,40,0,17,0,0.2,0.01922581,4.768,0.4306666,0.1340433,3.518007,3,0.106624,10,3.416,10,4,6,3,0,0.02851613,7.072,0.4739999,7.476262,8.839279,8,0.8557438,24,18.936,10,3.9,5,3,0,
100,True,Personality length (92),True,8,0,1,False,18,70,100,0,3,20,50,3,5,92,0.5,2,0.25,0,0,0,0,3,20,40,0,17,0,0.2,0.0228886,5.355932,0.3757062,-0.2939752,6.059555,6,0.3810686,17,7.042373,8,3.75,5,3,0,0.03013183,7.050848,0.4823447,3.97542,7.421456,7,0.909795,19,14.21186,9,4.222222,6,3,0,
100,True,Personality length (92),True,7,0,1,False,18,70,100,0,3,20,50,3,5,92,0.5,2,0.25,0,0,0,0,3,20,40,0,17,0,0.2,0.02057245,5.307693,0.4871797,0.4175597,5.554273,5,0.1793492,17,6.076923,14,3.214286,4,3,0,0.02707215,6.984615,0.5121795,4.215314,8.661692,9,0.8642007,22,16.30769,10,4.4,5,4,0,
100,True,Personality length (92),True,6,0,1,False,18,70,100,0,3,20,50,3,5,92,0.5,2,0.25,0,0,0,0,3,20,40,0,17,0,0.2,0.02117755,5.209677,0.3662635,0.1492487,6.858195,6,0.2825181,23,9.395162,13,3.615385,5,3,0,0.02871755,7.064516,0.4401881,4.459213,8.420841,8,0.9230624,25,14.49194,9,3.888889,5,3,0,
100,True,Personality length (92),True,5,0,1,False,18,70,100,0,3,20,50,3,5,92,0.5,2,0.25,0,0,0,0,3,20,40,0,17,0,0.2,0.01922197,4.382609,0.3355072,0.5693457,4.016686,4,0.1314178,13,4.834783,9,3.444444,4,3,0,0.03043478,6.93913,0.4601449,9.129799,7.391684,7,0.8928549,21,13.07826,6,4,5,3,0,
100,True,Personality length (92),True,4,0,1,False,18,70,100,0,3,20,50,3,5,92,0.5,2,0.25,0,0,0,0,3,20,40,0,17,0,0.2,0.01973792,4.342342,0.3813813,0.0974586,4.305187,4,0.1345671,13,4.216216,8,4,6,3,0,0.03218673,7.081081,0.4902403,10.63917,7.901441,8,0.8226613,19,14.38739,10,4.3,5,3,0,
100,True,Personality length (92),True,3,0,1,False,18,70,100,0,3,20,50,3,5,92,0.5,2,0.25,0,0,0,0,3,20,40,0,17,0,0.2,0.01975087,5.253731,0.4098259,-0.1558587,4.689261,4,0.1561038,16,5.962687,15,3.6,5,3,0,0.02676467,7.119403,0.454602,5.434245,7.471883,7,0.9487639,20,14.6791,8,4,5,3,0,
100,True,Personality length (92),True,2,0,1,False,18,70,100,0,3,20,50,3,5,92,0.5,2,0.25,0,0,0,0,3,20,40,0,17,0,0.2,0.018326,4.471545,0.362466,0.09091414,3.897087,3,0.1021217,14,3.756098,9,3.888889,5,3,0,0.0289884,7.073171,0.4295393,9.16818,8.308722,8,0.9381983,24,15.0813,7,4,6,3,0.05691057,
100,True,Personality length (92),True,10,0,1,False,18,70,100,0,3,20,50,3,5,92,0.5,2,0.25,0,0,0,0,3,20,40,0,17,0,0.2,0.02210175,4.818182,0.375,-0.1451553,4.951755,5,0.2072727,13,6.454545,12,3.333333,5,3,0,0.03286072,7.163636,0.5060606,7.881245,6.58164,6,0.841735,18,12.32727,9,4.333333,6,3,0,
100,True,Personality length (92),True,1,0,1,False,18,70,100,0,3,20,50,3,5,92,0.5,2,0.25,0,0,0,0,3,20,40,0,17,0,0.2,0.02252525,4.46,0.3591666,0.1925144,5.284927,5,0.1997,16,5.56,10,3.7,5,3,0,0.03575758,7.08,0.465,8.752257,7.644435,7,0.9505994,23,15.92,9,4.111111,5,3,0,
100,True,Personality length (91),True,9,0,1,False,18,70,100,0,3,20,50,3,5,91,0.5,2,0.25,0,0,0,0,3,20,40,0,17,0,0.2,0.01894116,4.280702,0.369883,0.7470038,2.501214,2,0.06340411,7,2.72807,11,3.636364,5,3,0,0.03105108,7.017544,0.4722222,9.920338,8.011926,8,0.9162051,21,15.17544,12,3.916667,5,3,0,
100,True,Personality length (91),True,8,0,1,False,18,70,100,0,3,20,50,3,5,91,0.5,2,0.25,0,0,0,0,3,20,40,0,17,0,0.2,0.0205219,5.048387,0.4758064,0.1350616,3.354501,3,0.1054891,10,3.491935,14,3.928571,5,3,0,0.02812746,6.919355,0.5147851,5.582378,6.776645,6,0.5485823,20,10.23387,10,3.9,5,3,0,
100,True,Personality length (91),True,7,0,1,False,18,70,100,0,3,20,50,3,5,91,0.5,2,0.25,0,0,0,0,3,20,40,0,17,0,0.2,0.01934946,4.218182,0.455303,0.1569031,4.610476,3,0.08677683,15,3.6,14,3.428571,5,3,0,0.03185988,6.945455,0.5204543,11.48531,7.53075,7,0.8210744,19,12.29091,9,4,5,3,0,
100,True,Personality length (91),True,6,0,1,False,18,70,100,0,3,20,50,3,5,91,0.5,2,0.25,0,0,0,0,3,20,40,0,17,0,0.2,0.01970597,5.438849,0.4130696,0.2887806,5.884927,6,0.3454271,16,8.431655,13,3.769231,5,3,0,0.02517986,6.94964,0.4376498,3.539658,6.845764,7,0.8382596,18,12.18705,7,4,6,3,0,
100,True,Personality length (91),True,5,0,1,False,18,70,100,0,3,20,50,3,5,91,0.5,2,0.25,0,0,0,0,3,20,40,0,17,0,0.2,0.02008261,4.739496,0.4215686,0.01300764,4.035678,4,0.1385496,12,3.798319,12,3.666667,5,3,0,0.02969662,7.008403,0.4131652,7.154407,6.493962,6,0.8771973,16,11.63025,6,3.333333,4,3,0,
100,True,Personality length (91),True,4,0,1,False,18,70,100,0,3,20,50,3,5,91,0.5,2,0.25,0,0,0,0,3,20,40,0,17,0,0.2,0.02113022,4.648649,0.4301801,0.2915115,3.208,3,0.1014528,9,3.873874,14,3.285714,4,3,0,0.03243243,7.135135,0.4294295,6.693801,6.338123,6,0.9375853,15,11.72973,8,4.375,5,3,0,
100,True,Personality length (91),True,3,0,1,False,18,70,100,0,3,20,50,3,5,91,0.5,2,0.25,0,0,0,0,3,20,40,0,17,0,0.2,0.02057143,5.142857,0.4398148,0.36843,4.499084,4,0.1720207,13,5.246032,12,3.75,5,3,0,0.02819048,7.047619,0.4318782,5.570712,7.298005,7,0.9532611,20,13.44444,9,4,5,3,0,
100,True,Personality length (91),True,2,0,1,False,18,70,100,0,3,20,50,3,5,91,0.5,2,0.25,0,0,0,0,3,20,40,0,17,0,0.2,0.01845975,5.057971,0.3647344,-0.02575552,7.696725,7,0.3511342,22,8.768116,9,3.888889,5,3,0,0.0259177,7.101449,0.4305556,5.775188,7.589798,7,0.9429227,22,13.64493,9,4.333333,6,3,0,
100,True,Personality length (91),True,10,0,1,False,18,70,100,0,3,20,50,3,5,91,0.5,2,0.25,0,0,0,0,3,20,40,0,17,0,0.2,0.02069841,5.174603,0.433201,0.2711468,4.129236,4,0.1393928,13,5.563492,13,3.538461,5,3,0,0.028,7,0.4451057,5.172724,7.840677,8,0.9006053,21,13.65079,8,4.125,5,3,0,
100,True,Personality length (91),True,1,0,1,False,18,70,100,0,3,20,50,3,5,91,0.5,2,0.25,0,0,0,0,3,20,40,0,17,0,0.2,0.02107465,4.678571,0.3415179,0.2761276,5.170125,4,0.1921237,17,5.3125,10,3.7,5,3,0,0.03169241,7.035714,0.4970237,7.289176,8.225841,8,0.837292,24,13.88393,11,4.181818,7,3,0,
100,True,Personality length (90),True,9,0,1,False,18,70,100,0,3,20,50,3,5,90,0.5,2,0.25,0,0,0,0,3,20,40,0,17,0,0.2,0.0179626,4.5625,0.3769531,0.1610889,4.124758,4,0.1262207,12,4.710938,14,3.785714,6,3,0,0.02749754,6.984375,0.4622395,8.354794,7.228222,7,0.984436,19,12.5,10,3.9,5,3,0.0078125,
100,True,Personality length (90),True,8,0,1,False,18,70,100,0,3,20,50,3,5,90,0.5,2,0.25,0,0,0,0,3,20,40,0,17,0,0.2,0.02157812,5.092437,0.4712885,0.1570662,4.054482,4,0.1425747,12,4.07563,13,3.692308,5,3,0,0.02884204,6.806723,0.4915966,5.023963,8.900356,8,0.7738858,27,17.78151,9,4.222222,6,3,0,
100,True,Personality length (90),True,7,0,1,False,18,70,100,0,3,20,50,3,5,90,0.5,2,0.25,0,0,0,0,3,20,40,0,17,0,0.2,0.0205171,4.472727,0.3242424,0.4322876,3.482512,3,0.1157851,11,4.272727,11,3.636364,5,3,0,0.0322769,7.036364,0.4977273,10.34841,8.912461,8,0.876115,23,15.53636,9,4.777778,6,3,0.08181818,
100,True,Personality length (90),True,6,0,1,False,18,70,100,0,3,20,50,3,5,90,0.5,2,0.25,0,0,0,0,3,20,40,0,17,0,0.2,0.01840685,5.043478,0.3731884,0.08644205,6.432828,6,0.2044215,20,6.297101,13,3.384615,4,3,0,0.02560034,7.014493,0.4716184,5.406557,8.661361,8,0.8081818,25,15.24638,10,4.6,6,3,0,
100,True,Personality length (90),True,5,0,1,False,18,70,100,0,3,20,50,3,5,90,0.5,2,0.25,0,0,0,0,3,20,40,0,17,0,0.2,0.0185738,4.977778,0.3382716,0.2132632,5.463358,5,0.2620576,16,6.496296,8,3.625,5,3,0,0.0259812,6.962963,0.4641976,7.042768,7.606136,8,0.9925924,18,14.74074,10,4.1,6,3,1,
100,True,Personality length (90),True,4,0,1,False,18,70,100,0,3,20,50,3,5,90,0.5,2,0.25,0,0,0,0,3,20,40,0,17,0,0.2,0.02059176,5.02439,0.3624661,0.2516117,4.133539,4,0.1286932,10,4.390244,10,3.7,6,3,0,0.02838864,6.926829,0.4789975,5.273259,8.298615,7,0.6631632,26,15.02439,8,4.375,5,3,0,
100,True,Personality length (90),True,3,0,1,False,18,70,100,0,3,20,50,3,5,90,0.5,2,0.25,0,0,0,0,3,20,40,0,17,0,0.2,0.02019965,5.251908,0.4211195,-0.03116217,4.536888,4,0.1595478,13,5.29771,11,4.090909,5,3,0,0.02724604,7.08397,0.4402035,4.581248,7.113155,7,0.9470303,18,13.87023,9,4.555555,5,4,0,
100,True,Personality length (90),True,2,0,1,False,18,70,100,0,3,20,50,3,5,90,0.5,2,0.25,0,0,0,0,3,20,40,0,17,0,0.2,0.02128852,5.066667,0.4201388,0.1842493,4.836356,4,0.1646528,15,5.091667,14,3.714286,5,3,0,0.02934174,6.983333,0.4993054,5.043775,7.113222,7,0.7311109,20,12.025,9,4.444445,5,3,0,
100,True,Personality length (90),True,10,0,1,False,18,70,100,0,3,20,50,3,5,90,0.5,2,0.25,0,0,0,0,3,20,40,0,17,0,0.2,0.0192381,4.809524,0.42791,0.0947545,5.235719,5,0.2006802,13,4.904762,13,3.538461,5,3,0,0.02831746,7.079365,0.4583335,7.038619,7.299065,7,0.922712,22,13.96032,6,4.333333,5,3,0,
100,True,Personality length (90),True,1,0,1,False,18,70,100,0,3,20,50,3,5,90,0.5,2,0.25,0,0,0,0,3,20,40,0,17,0,0.2,0.02172055,5.12605,0.3767509,-0.03980297,3.769268,4,0.1465998,12,4.84874,13,3.538461,5,3,0,0.02962541,6.991597,0.4334733,5.645211,7.837172,7,0.9198514,21,14.10084,8,4.25,6,3,0,
100,True,Personality length (9),True,9,0,1,False,18,70,100,0,3,20,50,3,5,9,0.5,2,0.25,0,0,0,0,3,20,40,0,17,0,0.2,0.02054196,5.875,0.412037,-0.03745655,5.635639,5,0.2663002,19,7.409722,12,4.5,6,3,0,0.02471834,7.069445,0.4224537,2.0577,6.384502,6,0.7891581,16,11.22917,7,4.285714,6,3,0,
100,True,Personality length (9),True,8,0,1,False,18,70,100,0,3,20,50,3,5,9,0.5,2,0.25,0,0,0,0,3,20,40,0,17,0,0.2,0.02107779,4.932203,0.2973164,0.4556329,5.041196,5,0.235349,14,5.788136,9,3.777778,5,3,0,0.03049399,7.135593,0.3008474,4.57631,5.278694,5,0.9411101,13,9.838983,4,3.5,4,3,0,
100,True,Personality length (9),True,7,0,1,False,18,70,100,0,3,20,50,3,5,9,0.5,2,0.25,0,0,0,0,3,20,40,0,17,0,0.2,0.02045793,4.950819,0.2916667,0.4165938,6.497725,6,0.3247783,19,9.459017,12,3.416667,4,3,0,0.02919659,7.065574,0.306694,4.550696,5.326941,5,0.9039916,14,10.08197,4,4,5,3,0,
100,True,Personality length (9),True,6,0,1,False,18,70,100,0,3,20,50,3,5,9,0.5,2,0.25,0,0,0,0,3,20,40,0,17,0,0.2,0.02218891,5.103448,0.3347701,0.4535583,6.649428,6,0.273038,20,9.129311,10,3.4,5,3,0,0.03088456,7.103448,0.3527298,4.316937,5.850566,6,0.8991535,16,12.27586,4,4.25,6,3,0,
100,True,Personality length (9),True,5,0,1,False,18,70,100,0,3,20,50,3,5,9,0.5,2,0.25,0,0,0,0,3,20,40,0,17,0,0.2,0.02251104,4.862385,0.3539755,0.04760031,5.06247,4,0.173807,18,6.357798,12,3.416667,4,3,0,0.03134556,6.770642,0.4021406,4.134145,7.267984,7,0.8646587,23,15.55046,5,4,5,3,0,
100,True,Personality length (9),True,4,0,1,False,18,70,100,0,3,20,50,3,5,9,0.5,2,0.25,0,0,0,0,3,20,40,0,17,0,0.2,0.02284427,5.071429,0.3779762,0.04371864,6.817716,7,0.4202807,17,8.910714,12,4.083333,5,3,0,0.03177284,7.053571,0.4144345,4.068601,5.807696,6,0.7913748,15,11.22321,4,3.5,5,3,0,
100,True,Personality length (9),True,3,0,1,False,18,70,100,0,3,20,50,3,5,9,0.5,2,0.25,0,0,0,0,3,20,40,0,17,0,0.2,0.02193749,4.431373,0.2900327,0.2063039,4.275328,4,0.1612841,15,6.098039,9,3.666667,5,3,0,0.03475053,7.019608,0.3823529,5.492375,5.385673,5,0.790273,15,9.607843,6,3.833333,5,3,0,
100,True,Personality length (9),True,2,0,1,False,18,70,100,0,3,20,50,3,5,9,0.5,2,0.25,0,0,0,0,3,20,40,0,17,0,0.2,0.02073081,5.265625,0.3632813,0.7156439,3.910337,4,0.1558838,12,4.914063,11,3.909091,6,3,0,0.02798967,7.109375,0.4036457,3.732091,6.531429,6,0.7350464,20,12.00781,5,4.8,5,4,0,
100,True,Personality length (9),True,10,0,1,False,18,70,100,0,3,20,50,3,5,9,0.5,2,0.25,0,0,0,0,3,20,40,0,17,0,0.2,0.02045793,4.950819,0.2821039,0.5082532,4.341032,4,0.1745498,16,5.581967,8,4,6,3,0,0.02912884,7.049181,0.3162569,5.116146,5.672588,5,0.8698608,18,12.31967,3,4,5,3,0,
100,True,Personality length (9),True,1,0,1,False,18,70,100,0,3,20,50,3,5,9,0.5,2,0.25,0,0,0,0,3,20,40,0,17,0,0.2,0.02298851,5.333333,0.3447293,0.1047785,4.852958,5,0.2568485,15,7.128205,9,4,5,3,0,0.03065134,7.111111,0.3603989,4.385598,5.60042,5,0.6947178,16,9.820513,5,4.4,5,3,0,
100,True,Personality length (89),True,9,0,1,False,18,70,100,0,3,20,50,3,5,89,0.5,2,0.25,0,0,0,0,3,20,40,0,17,0,0.2,0.02024747,5.102362,0.4245407,0.02632159,3.920626,3,0.1109182,13,4.362205,12,3.666667,6,3,0,0.02780902,7.007874,0.4862205,4.57924,8.008268,8,0.8472925,26,17.26772,10,4.4,6,3,0,
100,True,Personality length (89),True,8,0,1,False,18,70,100,0,3,20,50,3,5,89,0.5,2,0.25,0,0,0,0,3,20,40,0,17,0,0.2,0.01971278,4.770492,0.3497268,0.258008,3.825469,4,0.1324241,10,4.016394,11,3.909091,5,3,0,0.02899336,7.016394,0.4528688,6.407315,7.16467,7,0.9143383,18,13.18852,6,4.166667,5,3,0,
100,True,Personality length (89),True,7,0,1,False,18,70,100,0,3,20,50,3,5,89,0.5,2,0.25,0,0,0,0,3,20,40,0,17,0,0.2,0.01959967,4.272727,0.3878788,0.4081305,3.710634,3,0.08082641,14,4.454545,11,3.545455,5,3,0,0.0322769,7.036364,0.4840909,8.639446,6.29986,6,0.7653724,18,9.909091,7,4.142857,5,3,0,
100,True,Personality length (89),True,6,0,1,False,18,70,100,0,3,20,50,3,5,89,0.5,2,0.25,0,0,0,0,3,20,40,0,17,0,0.2,0.02092543,4.854701,0.3860399,0.1209111,5.055736,4,0.1572796,16,5.034188,10,3.8,6,3,0,0.0307987,7.145299,0.5106837,7.524824,6.891866,7,0.6951572,18,12.12821,9,3.777778,5,3,0,
100,True,Personality length (89),True,5,0,1,False,18,70,100,0,3,20,50,3,5,89,0.5,2,0.25,0,0,0,0,3,20,40,0,17,0,0.2,0.01846745,5.244755,0.303613,-0.07685512,7.125685,7,0.4641794,21,9.426574,9,3.666667,5,3,0,0.02457402,6.979021,0.4895103,4.038954,8.162454,8,0.866643,19,14.42657,7,4.428571,5,3,0,
100,True,Personality length (89),True,4,0,1,False,18,70,100,0,3,20,50,3,5,89,0.5,2,0.25,0,0,0,0,3,20,40,0,17,0,0.2,0.02143995,5.016949,0.4357345,0.09435174,2.829178,2,0.07777938,9,3.118644,11,3.545455,5,3,0,0.03020426,7.067797,0.4703391,5.630576,7.086565,7,0.8296474,21,14.27966,8,4,5,3,0,
100,True,Personality length (89),True,3,0,1,False,18,70,100,0,3,20,50,3,5,89,0.5,2,0.25,0,0,0,0,3,20,40,0,17,0,0.2,0.01974603,4.936508,0.3968254,0.05715477,4.670928,4,0.1724616,13,4.793651,13,3.923077,6,3,0,0.02780952,6.952381,0.4398147,5.476567,8.174322,8,0.9763151,23,16.92857,8,4.25,5,3,0,
100,True,Personality length (89),True,2,0,1,False,18,70,100,0,3,20,50,3,5,89,0.5,2,0.25,0,0,0,0,3,20,40,0,17,0,0.2,0.02109677,5.232,0.3453334,0.08664449,7.07793,6,0.3079677,22,12.008,10,3.4,5,3,0,0.028,6.944,0.4553333,3.919984,8.000916,8,0.8382725,23,14.896,9,4,5,3,0,
100,True,Personality length (89),True,10,0,1,False,18,70,100,0,3,20,50,3,5,89,0.5,2,0.25,0,0,0,0,3,20,40,0,17,0,0.2,0.01970297,3.940594,0.4059406,-0.1869173,2.617504,2,0.06048427,9,2.623762,11,3.454545,4,3,0,0.03465347,6.930693,0.4075908,10.84971,7.654739,7,0.9122632,23,14.09901,7,3.857143,5,3,0,
100,True,Personality length (89),True,1,0,1,False,18,70,100,0,3,20,50,3,5,89,0.5,2,0.25,0,0,0,0,3,20,40,0,17,0,0.2,0.02011923,4.868853,0.4795082,-0.1832585,3.895676,4,0.1242946,12,4.245902,15,3.333333,4,3,0,0.02865465,6.934426,0.465847,6.304321,7.744526,8,0.9052009,22,15.26229,11,3.363636,5,3,0,
100,True,Personality length (88),True,9,0,1,False,18,70,100,0,3,20,50,3,5,88,0.5,2,0.25,0,0,0,0,3,20,40,0,17,0,0.2,0.01862908,4.992593,0.3679012,-0.1504715,4.089596,4,0.148203,11,4.762963,13,3.615385,5,3,0,0.02620232,7.022222,0.4543209,5.541975,8.135008,7,0.8278726,26,15.23704,10,4.4,6,3,0.02962963,
100,True,Personality length (88),True,8,0,1,False,18,70,100,0,3,20,50,3,5,88,0.5,2,0.25,0,0,0,0,3,20,40,0,17,0,0.2,0.01942356,5.12782,0.3314536,0.1187211,4.937213,4,0.1971847,17,7.052631,10,3.6,4,3,0,0.02614491,6.902256,0.510025,4.598471,8.895726,9,0.8452135,25,16.20301,10,4.5,6,3,0,
100,True,Personality length (88),True,7,0,1,False,18,70,100,0,3,20,50,3,5,88,0.5,2,0.25,0,0,0,0,3,20,40,0,17,0,0.2,0.02180211,5.101695,0.3771187,0.1973594,4.765007,5,0.196208,13,4.720339,13,3.538461,5,3,0,0.0300594,7.033898,0.4477401,5.02004,7.434139,7,0.9748644,20,13.9322,10,3.9,5,3,0.01694915,
100,True,Personality length (88),True,6,0,1,False,18,70,100,0,3,20,50,3,5,88,0.5,2,0.25,0,0,0,0,3,20,40,0,17,0,0.2,0.01824713,5.255172,0.3488506,0.1179614,5.194719,5,0.172937,17,5.917242,10,4.1,6,3,0,0.02485632,7.158621,0.4586207,5.358986,6.391025,6,0.8203081,15,9.386207,9,4.777778,7,3,0,
100,True,Personality length (88),True,5,0,1,False,18,70,100,0,3,20,50,3,5,88,0.5,2,0.25,0,0,0,0,3,20,40,0,17,0,0.2,0.02098986,5.415385,0.3525641,0.2051361,5.263434,5,0.2708877,16,7.469231,12,3.5,5,3,0,0.02748957,7.092308,0.4525642,4.213927,7.006079,7,0.8760942,18,12.11539,8,3.75,5,3,0,
100,True,Personality length (88),True,4,0,1,False,18,70,100,0,3,20,50,3,5,88,0.5,2,0.25,0,0,0,0,3,20,40,0,17,0,0.2,0.02039312,4.486486,0.3573573,0.2652465,4.470251,3,0.1132213,15,5.567567,11,3.363636,4,3,0,0.03161343,6.954955,0.481982,9.22094,7.78444,8,0.973299,21,15.20721,9,4.444445,6,3,0.01801802,
100,True,Personality length (88),True,3,0,1,False,18,70,100,0,3,20,50,3,5,88,0.5,2,0.25,0,0,0,0,3,20,40,0,17,0,0.2,0.01909447,5.231884,0.3900966,0.2208368,6.587765,6,0.24979,21,9.26087,13,3.846154,5,3,0,0.02533587,6.942029,0.4849033,4.288587,8.94491,9,0.8959776,26,17.46377,8,4.375,5,3,0,
100,True,Personality length (88),True,2,0,1,False,18,70,100,0,3,20,50,3,5,88,0.5,2,0.25,0,0,0,0,3,20,40,0,17,0,0.2,0.0184387,5.310345,0.4137931,0.2570415,5.259708,5,0.1922948,17,6.44138,9,3.777778,5,3,0,0.02423372,6.979311,0.4609194,4.104164,8.676105,8,0.9053043,26,15.51034,13,3.923077,5,3,0,
100,True,Personality length (88),True,10,0,1,False,18,70,100,0,3,20,50,3,5,88,0.5,2,0.25,0,0,0,0,3,20,40,0,17,0,0.2,0.02166225,5.025641,0.4415954,0.066138,4.993443,5,0.2228065,15,4.905983,11,3.727273,6,3,0,0.03057766,7.094017,0.482906,4.977571,8.440731,8,0.863394,21,14.7265,11,4.181818,5,3,0,
100,True,Personality length (88),True,1,0,1,False,18,70,100,0,3,20,50,3,5,88,0.5,2,0.25,0,0,0,0,3,20,40,0,17,0,0.2,0.02092543,4.854701,0.3532764,0.306686,4.156185,4,0.139382,13,4.059829,9,3.888889,7,3,0,0.03006189,6.974359,0.4707977,5.835032,7.228768,7,0.8791,20,13.65812,9,4,5,3,0,
100,True,Personality length (87),True,9,0,1,False,18,70,100,0,3,20,50,3,5,87,0.5,2,0.25,0,0,0,0,3,20,40,0,17,0,0.2,0.02180211,5.101695,0.4724576,0.4396839,4.076147,4,0.1565642,13,4.033898,13,3.538461,5,3,0,0.02976966,6.966102,0.4858758,5.051322,6.794504,7,0.6507471,20,10.48305,8,4.375,6,3,0,
100,True,Personality length (87),True,8,0,1,False,18,70,100,0,3,20,50,3,5,87,0.5,2,0.25,0,0,0,0,3,20,40,0,17,0,0.2,0.01885714,4.714286,0.3518519,0.02774859,3.971528,3,0.1084026,14,4.484127,13,3.615385,5,3,0,0.02812698,7.031746,0.5310847,6.814562,9.379947,8,0.7544715,31,16.45238,11,4.090909,5,3,0,
100,True,Personality length (87),True,7,0,1,False,18,70,100,0,3,20,50,3,5,87,0.5,2,0.25,0,0,0,0,3,20,40,0,17,0,0.2,0.01874766,4.72441,0.3602363,0.293969,5.203788,4,0.1505983,19,5.574803,11,3.363636,5,3,0,0.02762155,6.96063,0.5190288,7.092979,8.066942,7,0.6909288,26,15.14173,10,4.1,5,3,0,
100,True,Personality length (87),True,6,0,1,False,18,70,100,0,3,20,50,3,5,87,0.5,2,0.25,0,0,0,0,3,20,40,0,17,0,0.2,0.02080762,4.411215,0.3380062,0.2945326,4.175084,4,0.1297056,15,4.214953,10,3.4,5,3,0,0.03341562,7.084112,0.5280373,12.00339,8.694539,8,0.8189355,25,14.90654,11,4.545455,6,3,0,
